snapshot_utc,mode,event_id,commence_utc,home,away,book,market,outcome,point,price
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,h2h,Baltimore Orioles,,1.65
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,h2h,Colorado Rockies,,2.3
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,spreads,Baltimore Orioles,-1.5,1.98
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,spreads,Colorado Rockies,1.5,1.85
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,totals,Over,11.0,1.87
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,fanduel,totals,Under,11.0,1.95
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,h2h,Baltimore Orioles,,1.67
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,h2h,Colorado Rockies,,2.32
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,spreads,Baltimore Orioles,-1.5,1.97
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,spreads,Colorado Rockies,1.5,1.83
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,totals,Over,11.0,1.92
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,betrivers,totals,Under,11.0,1.91
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,coolbet,h2h,Baltimore Orioles,,1.65
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,coolbet,h2h,Colorado Rockies,,2.25
2026-09-02T00:16:51Z,closing,2d4b3b0bb026c73aa884eb3633604ded,2026-09-02T00:41:00Z,Colorado Rockies,Baltimore Orioles,coolbet,spreads,Baltimore Orioles,-1.5,2.02
